FA1,FA2,FA3,FA4,FA5,FA6,FA7,FA8,FA9,FA10,FA11,FA12,FA13,FA14,FA15,e_total,e_ionic,e_electronic,formula_pretty,Material ID
0.475697342,-1.433637339,-3.576468352,-1.549240765,-1.084357961,0.248196632,-1.354698889,-0.504951835,-1.048231389,0.045736509,-1.294076447,-0.660262136,0.157472911,0.137922921,-0.125038251,3.136874103,0.949789437,2.187084667,Cl2O7,mp-31050
0.840736722,-1.111908412,-0.793113165,-1.349668642,-0.051929861,1.968321151,0.498181475,0.080951104,-0.623325349,0.113643124,-0.157396561,-0.491411025,0.596059487,0.386666904,-0.734336963,3.13784967,0.69863833,2.43921134,PHSF2,mp-642795
0.85593832,-1.094662358,-2.412449674,-0.072291141,-0.701113293,1.190540151,-0.980231611,0.686608809,-0.825015074,-0.661204786,0.3592495,-1.495665624,-0.04673971,-0.157220599,-0.340180219,3.154817723,1.041164537,2.113653187,CCl3F,mp-23071
0.627475558,-0.488275306,-4.012038259,-1.554543504,-1.237901078,-0.249517716,-1.204318707,-1.05800075,-0.887776019,-0.14795346,-2.404024502,1.289946164,-0.025179335,-0.241978208,-0.035595528,3.156040736,0.972314603,2.183726133,BrF5,mp-27987
-0.038736353,-0.943906714,-0.469858319,0.05047417,0.138543502,3.69293824,0.954937359,-0.13666581,-0.578550197,-0.636550982,0.514177031,-1.496101253,0.625680494,-1.03704193,-1.945286859,3.170060933,0.941209027,2.228851907,H2CO,mp-995226
1.106570107,2.120133686,-0.491423749,0.974417283,-1.191181997,-0.132056072,-0.890150048,0.086635264,-0.576029012,-0.968887537,-0.581742927,-0.677180564,0.307310655,-1.017210606,-1.262429612,3.193793043,0.683759653,2.51003339,Re2O7,mp-1042110
-0.108958613,-1.066803755,-3.00763254,-0.578538636,-1.066320558,0.24705178,-1.058541366,-0.326387053,-1.129409716,-0.599223661,-0.731015606,-1.668412266,-1.184836736,-0.097520998,-0.436134635,3.201243487,0.076375733,3.124867753,CS14,mp-27814
0.756639024,-1.147327905,-0.835369829,-1.460391746,0.602427029,2.343574719,0.669852276,0.049578866,-0.76214119,0.058355879,-0.56380555,-0.48223924,0.781615162,-0.987714739,-1.066364212,3.201599493,1.291217343,1.91038215,PH2F3,mp-29515
1.423279845,-0.997978219,-0.552229621,0.308029279,-1.433995307,-0.004465558,0.568710862,0.225402744,-0.749769189,-0.077953104,-1.468387979,-0.120847916,0.442859024,-1.983281391,-1.15852699,3.206870697,0.707111183,2.499759513,CrF6,mp-1391848
0.288149016,-0.995165805,-0.080271851,-1.122509023,0.510057382,3.156367988,0.782768978,-0.355924362,-0.643918228,-0.094951397,-0.230973777,-0.767707822,0.442818583,-0.25221036,-1.50964541,3.212925237,1.290039817,1.92288542,SiH6(NF2)2,mp-643277
1.085443241,-1.159984546,-0.273131338,-1.415257448,-0.448286973,2.115114639,0.449975499,0.294118664,-0.529771082,0.183090045,-0.121351648,-0.51316302,0.647380358,0.469680486,-1.023890164,3.21800033,1.240478167,1.977522163,PHOF2,mp-698060
1.099840452,-1.413033865,-2.301659765,-0.785552403,-0.9586403,-0.517384987,-1.034006156,0.144594349,-0.865671124,-0.381837475,0.079625818,-1.58884906,1.07805636,0.4695733,-0.419186684,3.218294023,1.244995033,1.97329899,SiO2,mp-560836
-0.150902641,-1.760698216,-3.506057998,-1.581862304,0.019069677,0.186458165,-1.474102191,-0.014476693,-1.31538291,-0.024313683,-1.416206081,-0.571020971,-0.701571697,0.682784991,-0.572858877,3.218927504,0.598030644,2.62089686,SCl,mp-28096
1.139424267,-1.39434745,-2.224775453,-0.789939058,-0.954267983,-0.531988536,-1.030613729,0.182695892,-0.860333606,-0.38624409,0.127951925,-1.619168787,1.087856958,0.138216008,-0.470122171,3.229407983,1.337372453,1.89203553,SiO2,mp-600033
0.467974349,-1.118917913,-0.913851301,-0.804524652,0.25745453,1.823243234,0.511651147,-0.028778043,-0.518073629,-0.155871512,0.587037748,-1.342225601,0.721890125,0.209095121,-0.810256679,3.231099447,1.001943027,2.22915642,Si2H2O3,mp-24431
0.770114611,-0.378506985,-0.082371319,-0.544145714,-0.09704799,0.986069618,-1.29917393,1.029457134,-0.683237692,-0.86961466,-1.190706108,2.057494249,0.211276376,-0.676321544,-0.39226388,3.232372183,0.717847137,2.514525047,BeBr2,mp-30139
1.030839546,-1.419953457,1.141807684,-1.565226075,-0.484207731,-0.082039739,0.332301777,0.338291854,-0.847760488,-0.157554078,-0.42853853,-0.713488124,1.00201476,0.326831982,-0.141649675,3.233088853,1.231199953,2.0018889,NaClO3,mp-555726
0.881285238,-1.488565626,-2.791920949,-1.518514875,-0.158036372,1.199573911,-1.247432967,0.043538375,-0.727150543,0.118176359,-0.824232806,-0.962215782,0.62824189,0.887497679,-0.34745337,3.23970953,1.07416348,2.16554605,PNF2,mp-560008
0.630686333,-1.509614825,-2.693804031,-1.365175133,-0.524628223,1.472103902,-1.333268439,0.276246679,-0.788474025,0.097610672,-0.649917794,-0.728883054,0.15610801,1.146461002,-0.069350292,3.240809747,0.69118137,2.549628377,PNCl2,mp-571213
0.630829096,-0.446778943,0.026839252,-0.316939046,-0.39467337,2.310338399,0.486477872,-0.406568014,0.617448474,-0.348000251,-0.530574739,0.896082853,0.769874033,-0.213608242,-1.324354378,3.24771978,1.111208947,2.136510833,Ni(HO)2,mp-626843
1.179933628,-1.417414101,-2.257944405,-0.774342027,-1.072528632,-0.475865323,-1.024257525,0.214563709,-0.826874953,-0.374219861,0.157384034,-1.632703507,1.156873364,0.39987111,-0.375310124,3.249876163,1.320911443,1.92896472,SiO2,mp-557881
0.890992897,-1.381314466,0.817819173,-1.501549859,0.806381458,0.24721116,0.54795258,0.552523855,-0.795320284,-0.64243098,-1.725743701,-0.587330762,2.024429565,-1.546456012,1.960272827,3.250322653,1.2836942,1.966628453,KF2,mp-976802
0.252875973,-1.225029395,0.277025999,-1.512910713,-0.537273831,3.706987573,0.894951046,-0.593890013,-0.874532013,-0.005705593,-1.377927581,-0.155619794,1.094940504,-1.19745306,-2.137477632,3.25882356,1.533803513,1.725020047,H2O,mp-684704
-0.554238521,-1.308644854,-0.595632615,-1.440546818,-1.014244318,2.338600568,1.066590235,-1.512573397,-1.230974174,-0.075782793,-0.546273884,-0.582987889,0.566510891,-1.494987011,-1.458702787,3.25993088,1.28700923,1.97292165,H3N,mp-779689
0.903151909,-1.490046169,-2.713131839,-1.50294316,-0.344390889,1.164424362,-1.236013128,0.054106174,-0.713519846,0.121846242,-0.764136335,-0.947232563,0.640648561,0.923876074,-0.32371529,3.27626696,1.255150167,2.021116793,PNF2,mp-555292
0.531791687,1.625725019,-1.434608714,-0.44127975,-0.232966145,0.872833225,0.889649531,1.049625616,-0.481341243,-0.750027415,-1.423696889,0.733254775,0.548185444,-1.133859583,-1.103205038,3.289119513,0.089350843,3.19976867,PtCl2,mp-23290
0.499021342,-0.901444282,-2.270893229,-0.995224342,-0.873569325,0.537169809,-1.316783769,0.131615918,-0.987916688,-0.248741205,-0.845084044,1.545820876,-0.281534117,-0.559931343,-0.728977743,3.303507633,0.835114783,2.46839285,AsCl3,mp-23280
0.764688683,-1.200137599,-0.764607186,-1.441525058,0.30015717,2.02737594,0.518663523,0.015643377,-0.7933587,0.082264536,-0.598308326,-0.393528571,0.826829301,-0.368061456,-1.11688113,3.318059307,0.987708803,2.330350503,PHF2,mp-24064
0.586611138,-0.006870979,-3.884214856,-1.475429339,0.041233753,1.091732814,-1.222638332,-0.754722444,-0.743062244,-0.268026738,-2.139423202,2.009179525,1.193846647,-0.322201934,1.201273163,3.322148957,0.893782523,2.428366433,XeF2,mp-22885
-0.278715763,-0.352230651,-1.906119351,0.177679657,-0.421022002,1.587744791,0.704645182,-0.652449675,-0.051954125,-0.430278354,1.423386543,-0.552499349,-0.578953021,1.467836046,-0.659718161,3.32219626,0.15914009,3.16305617,CuB(CN)4,mp-13589
0.837661104,-1.530149096,-1.118378956,-1.019670507,-0.271710221,0.247828094,-1.227970988,0.394149475,-0.844137278,-0.101632055,1.248061634,-0.834420719,0.812582552,0.463696589,-0.434386313,3.325901573,0.330294823,2.99560675,AlClO,mp-27863
1.1342275,-1.402376355,-2.264615993,-0.786615776,-0.961278958,-0.511480267,-1.021780329,0.180073326,-0.835679755,-0.383345885,0.138330701,-1.624728335,1.12864811,0.218788375,-0.430768299,3.328060297,1.389114923,1.938945373,SiO2,mp-600000
1.133743213,-1.402865941,-2.264704823,-0.788038809,-0.954557436,-0.515321571,-1.025974535,0.176610625,-0.846779647,-0.383816389,0.11889266,-1.618715248,1.119737799,0.237137946,-0.443912606,3.329730743,1.387487947,1.942242797,SiO2,mp-600002
1.479631056,-1.440972859,1.447062434,-0.857932898,-0.378879754,0.123821389,0.40272586,0.861195899,-0.981465182,-0.324474674,0.752500552,-1.251759651,0.721696293,-0.775592517,-1.317339828,3.342930023,1.683679723,1.6592503,LiBF4,mp-12403
1.472414498,-1.414502493,1.238282542,-1.577187739,-1.114495973,-0.224468028,0.090203377,0.501926781,-0.909975655,-0.138066637,-0.694477396,-0.815696,0.887127826,-0.778205475,-0.396396349,3.34522343,1.67612436,1.66909907,NaPF6,mp-10474
-0.526119612,-0.848798939,-2.113665436,-1.678547309,-0.93376861,-0.524934468,-0.962921212,4.364122575,-0.587291165,-0.398408331,-2.925567845,-1.896109635,-1.632292648,-0.484933727,-0.302122248,3.359092474,0,3.359092474,Hg,mp-611219
0.559117848,-1.242882631,-1.347998682,-1.204662372,-0.983472758,0.732846301,-1.599671304,0.095961156,-1.225914357,0.166800493,0.295438334,1.906807451,-0.262108992,-0.985930161,-0.687939013,3.362023564,1.009994807,2.352028757,GaCl3,mp-30952
0.565584723,-1.765980695,-2.339296537,-1.027091897,-0.57098296,0.446666362,-1.396880006,2.209344533,-1.251958432,0.094119924,0.535238402,0.364370616,-1.249040046,-1.171947729,0.052890098,3.367912873,0.806078307,2.561834567,GaBr3,mp-30953
1.139893751,-1.405081238,-2.265245176,-0.784383504,-0.968513189,-0.507984844,-1.022739247,0.18438175,-0.835610642,-0.383485305,0.136517865,-1.622508548,1.139582188,0.226328153,-0.428485812,3.369903817,1.415346237,1.95455758,SiO2,mp-560527
0.300758092,-1.449493996,-3.17745601,-1.419054527,0.320284434,1.359727111,-1.254087187,-0.225987077,-0.758610799,0.037560237,-0.789991031,-0.78933739,0.280514468,1.433993982,-0.103893697,3.374146103,0.86000973,2.514136373,SNF,mp-4937
1.16275994,-1.427642997,-2.284211376,-0.769439769,-1.023631484,-0.478077723,-1.015454803,0.21511027,-0.80649541,-0.390671336,0.170105875,-1.620564309,1.277618922,0.183538843,-0.367501354,3.3815508,1.37061043,2.01094037,SiO2,mp-555251
0.839067221,0.087142687,-3.600082146,-1.414880021,-0.875569505,1.016040837,-1.175901919,-0.782663981,-0.632257446,-0.228277648,-2.091271047,1.852236019,0.770861821,-0.630296294,1.144983058,3.395066723,0.981288817,2.413777907,XeF3,mp-561153
-0.895317207,-0.76691938,0.316428216,-0.596704471,-1.427263065,3.420307981,1.252261829,-1.493996368,-0.674659018,-0.112578551,1.256449452,-1.479965585,-0.232846766,-1.596725762,-1.066265798,3.39844228,1.32306527,2.07537701,Al(BH4)3,mp-569787
0.452784551,-1.712095067,-2.818011951,-0.951229958,-0.634796968,0.121131735,-1.330147283,2.950105171,-1.192620771,-0.040846786,-0.175123718,0.137419326,-1.807302664,-1.205025286,0.555375026,3.398966577,0.341449037,3.05751754,SnI4,mp-571436
1.584366577,-1.493953721,0.761439394,-0.972965862,-0.076709934,1.01883652,-1.447413191,1.026037045,-0.879613551,-0.685125057,-1.263585903,-0.960601668,1.078548955,-1.033210075,-1.764665111,3.413704827,1.6683242,1.745380627,BeF2,mp-558118
1.119639699,1.867612985,-0.602356573,0.356902201,-1.000597762,0.671449608,-0.902232457,0.104514934,-0.320778885,-0.727885689,-1.065652965,-0.221166655,-0.509842805,-1.469818137,-1.403231378,3.415748523,0.821245233,2.59450329,OsOF5,mp-555514
0.794784475,-0.833280622,0.305961861,-1.459457084,0.86007183,0.239343434,0.571799984,0.25597802,-0.73291406,-0.652996176,-1.770989923,-0.543030182,2.391447765,-1.536127001,3.049327586,3.42048295,1.382607533,2.037875417,RbF2,mp-863016
-0.43687802,-1.729185371,-3.837577399,-1.716162731,-0.863526975,-0.531217222,-1.529767075,-0.57562888,-1.644119369,-0.142587074,-2.237403712,-0.904691235,-0.841006704,-0.275132976,-0.567255481,3.435623073,0.054870057,3.380753017,S,mp-561513
0.008287581,-1.443489007,-3.311063591,-1.362128145,-0.442664045,1.200325513,-1.371649241,-0.388450824,-1.055113872,-0.037788797,-1.192698688,-0.845139499,-0.070908995,0.96261109,-0.061118172,3.453512817,0.334191177,3.11932164,S2N,mp-2565
0.325829245,-1.534558085,-3.555437143,-1.473397469,-0.165620837,0.579617299,-1.337958337,-0.194150967,-0.875533725,0.01877244,-1.088716456,-0.588461028,0.394249675,1.3605025,0.110116256,3.459370267,1.276384697,2.18298557,S(ClO)2,mp-28405
1.144414443,-1.428074644,-2.305096785,-0.778289458,-1.011422233,-0.479809071,-1.013147785,0.200100778,-0.806250126,-0.388328401,0.169145058,-1.628932868,1.264092589,0.252370328,-0.352386794,3.467680663,1.407077793,2.06060287,SiO2,mp-556985
1.472827825,-0.136586081,0.934021397,-1.206640237,-1.32677308,-0.240368055,0.328743094,-0.199486041,-0.532406388,-0.142626832,-0.715904501,0.858744141,0.475618778,-1.058834679,-0.153175527,3.468263277,1.73552148,1.732741797,NaSbF6,mp-5955
1.205369497,-1.359312286,1.2208705,-1.525937022,-0.727404891,-0.183547537,0.420772426,0.37474235,-0.645837103,-0.114033176,-0.141593309,-0.807537036,0.793468418,0.951512691,-0.629685164,3.471185137,1.49006086,1.981124277,LiSO3F,mp-7744
1.131206143,-1.403872346,-2.264830242,-0.78756431,-0.953127412,-0.51663061,-1.022553975,0.179132814,-0.838335371,-0.385875492,0.135644373,-1.621544375,1.140546219,0.188663286,-0.435758008,3.472335723,1.49421776,1.978117963,SiO2,mp-554543
0.863727595,0.052548648,-3.515092289,-1.438157518,-1.150965404,0.885712531,-1.157571035,-0.808397638,-0.62621829,-0.212638284,-2.101258686,1.631696037,0.476762399,-0.869748957,0.975787904,3.47560419,1.01547087,2.46013332,XeF4,mp-23185
0.356399328,-1.368172938,-2.891107427,-1.408309167,0.010120887,1.515010066,-1.240362244,-0.290502288,-0.659283961,0.108003446,-0.582639784,-0.948925214,-0.030110947,1.816235058,-0.094777581,3.477269273,0.870027323,2.60724195,PS3N5F2,mp-559593
1.506546817,-1.481987561,0.706666975,-0.989173375,0.076885634,0.980550689,-1.448969606,0.962327798,-0.899903029,-0.687964836,-1.306242805,-0.964895114,1.029503023,-0.98265412,-1.793474642,3.48898268,1.689106907,1.799875773,BeF2,mp-15951
0.26195468,-1.222421024,0.2723849,-1.509204292,-0.422593081,3.817317237,0.954193473,-0.553550311,-0.887316594,-0.007627361,-1.32711911,-0.169659995,1.164575731,-1.373267837,-2.113491211,3.504887683,1.41417831,2.090709373,H2O,mp-24043
0.786712104,-0.681815472,-0.814849814,-0.625090503,-1.095505081,0.302757578,0.275291067,0.210865631,-0.776010405,-0.017687803,0.7464762,0.76800849,-0.70429324,-0.892932631,-0.617572873,3.50831252,0.873394593,2.634917927,Al2PdCl8,mp-27452
1.13584001,-1.410793994,-2.253733262,-0.790373275,-1.020013526,-0.510534073,-1.020329114,0.183136774,-0.832716565,-0.380432855,0.150644972,-1.625420663,1.159617684,0.270632997,-0.407613985,3.51021101,1.499099197,2.011111813,SiO2,mp-556218
0.904191598,-1.511873445,-1.2750623,-1.069111253,-0.847523797,0.675542012,-1.263805776,0.462573411,-0.770313816,-0.076692083,0.650860814,-0.549515145,0.475537512,1.17918765,-0.13454662,3.513117193,1.13980192,2.373315273,AlSCl3O2,mp-556418
-0.603180861,-1.308259445,-0.628380128,-1.475944529,-0.87578873,2.335044047,1.064664076,-1.540987502,-1.258330189,-0.076790676,-0.589275064,-0.592912266,0.573661656,-1.585573357,-1.510040527,3.51724139,1.11777844,2.39946295,H3N,mp-643432
0.4574894,-1.43236938,-4.263619876,-1.737691514,-0.74466141,-0.080330446,-1.271701583,-0.636565204,-1.076266606,-0.043015949,-2.303322205,-0.68768846,0.372263555,-0.037119742,-0.094497346,3.518681067,1.282491357,2.23618971,ClF3,mp-556767
0.525585075,-1.507604331,-2.694247582,-1.467262478,-0.566902388,0.682227278,-1.480873132,-0.003952098,-1.051257652,0.08406553,-0.783864231,-0.499716466,0.048476221,0.718453556,-0.055618555,3.518843823,1.479216923,2.0396269,PCl3O,mp-753611
1.128414577,-1.408882172,-2.257888769,-0.794043326,-0.997351683,-0.515909993,-1.02111859,0.177662471,-0.836493465,-0.3813955,0.146793878,-1.627996679,1.152739962,0.25644617,-0.414767602,3.535445393,1.504486947,2.030958447,SiO2,mp-16964
1.004690204,-1.122158167,-0.186414079,-0.809691509,0.294386388,2.393784521,0.695860557,0.472632444,-0.604745595,-0.010325775,0.799612925,-1.058501529,0.181854763,0.348615278,-1.739265943,3.537728867,1.771517267,1.7662116,BH2OF3,mp-707009
1.107324107,-1.394870515,-2.287702076,-0.801080497,-0.874980779,-0.531825248,-1.027343895,0.151412572,-0.858519857,-0.384128039,0.093356912,-1.623016254,1.085228333,0.233781037,-0.47597653,3.54079095,1.528419637,2.012371313,SiO2,mp-639463
0.385104093,-1.645865741,-2.057357459,-0.94990761,-0.348631511,0.331120072,-1.294277732,0.576741022,-1.117053553,-0.355330831,-0.11614083,-0.9350936,-0.389326676,-0.165259697,-0.674670879,3.55514728,0.648234143,2.906913137,SiCl2,mp-29174
1.103486233,-1.390587382,-2.250786427,-0.804294895,-0.879477685,-0.544824129,-1.024859994,0.156716132,-0.857319998,-0.391541864,0.10840869,-1.615750133,1.106354081,0.040294716,-0.496802708,3.566901203,1.566268563,2.00063264,SiO2,mp-554243
0.486463545,-0.892570806,-3.483414891,-1.120729421,-0.650628803,0.575234633,-1.217141345,0.410163841,-0.671554077,-0.073605672,-1.151936978,1.619500673,0.135188349,1.422801317,0.443360243,3.567117183,0.768146207,2.798970977,SBr2O,mp-28407
1.148060671,-1.415295969,-2.258221101,-0.790349606,-1.067947338,-0.501008727,-1.021465544,0.189226324,-0.832119121,-0.371775666,0.163475603,-1.640172995,1.138309964,0.434208954,-0.374145926,3.57998594,1.510044583,2.069941357,SiO2,mp-600059
0.689789373,-1.129753537,-0.566789852,-1.460650182,-0.169773751,2.20624507,0.529206712,-0.060258449,-0.687667415,0.032173387,-0.616561437,-0.624556276,0.4950922,0.207867202,-1.12635838,3.584968887,1.402358173,2.182610713,H2SO4,mp-690733
1.098788285,-1.416373399,-2.323467915,-0.801513485,-0.849894798,-0.524581758,-1.023869292,0.160568246,-0.839738837,-0.394921013,0.113025414,-1.6209154,1.221041954,0.122043633,-0.442536004,3.587685763,1.468358217,2.119327547,SiO2,mp-546546
0.239152405,-1.0246816,-0.865671138,-1.325501027,-1.315954005,1.243979535,0.047099946,-0.440093411,-0.956941464,-0.045883247,-0.506144024,-0.720838845,-0.510104286,0.188228211,-0.548702649,3.590957107,0.228543533,3.362413573,HS8N,mp-29491
0.634515913,-0.759962444,-2.877873541,-1.090155198,-0.785284035,0.392460503,-1.290340083,0.375656283,-0.811488342,-0.066492239,-0.678028453,2.020353771,0.35229121,0.707178182,0.383648615,3.59732483,1.108997587,2.488327243,PBr3O,mp-558645
-0.465306096,-0.378375967,-2.023773767,-1.163046624,2.083315863,3.261360189,0.700238815,-0.530465918,-0.893761607,-0.454386671,-1.994734497,2.310455167,1.691351515,-0.467407266,-0.295624486,3.603189677,1.17646796,2.426721717,HBr,mp-632229
1.121729849,-1.39661271,-2.270403055,-0.797618412,-0.928791013,-0.527193218,-1.028809581,0.162155175,-0.857799125,-0.37814234,0.114037069,-1.630919408,1.068440791,0.316691455,-0.453305552,3.61475747,1.601219657,2.013537813,SiO2,mp-600004
0.271741718,-1.227357993,0.279625242,-1.501740272,-0.453223187,3.82548762,0.957724947,-0.544364974,-0.885309079,-0.01033993,-1.316799227,-0.164136454,1.200585446,-1.392499361,-2.096270373,3.61593993,1.577188303,2.038751627,H2O,mp-696735
-0.3148152,-0.038025378,-0.153580428,-0.576834626,-0.869131031,3.348505396,1.087415813,-1.326562527,-0.561702021,-0.287936216,0.266691438,1.180702161,0.290269467,-1.427117408,-0.937513493,3.61884264,0.935138993,2.683703647,Si2H6Se,mp-29310
1.061763513,-1.445476331,-1.597719979,-1.207554426,-1.050954853,-0.43745267,-1.182594311,-0.033931889,-0.908581726,-0.10541233,0.355024288,-1.214495538,0.941991243,0.396957086,-0.442970329,3.62087248,1.607720273,2.013152207,AlPO4,mp-545974
-0.195173602,-0.967731646,-1.073790794,-0.722732292,0.617748958,2.237567609,0.62630134,-0.202497806,-0.681650412,-0.199379126,0.59543343,-0.968549657,0.091946123,-0.091361316,-0.374690259,3.62199248,0.45571803,3.16627445,Si2H2S3,mp-28090
-0.159592071,-1.149292261,-4.154775063,-1.442190412,0.079153897,0.288849598,-1.399905616,0.123378263,-1.236226731,-0.141328409,-2.253579551,1.772253346,-0.283871822,1.062946531,-0.298598193,3.646510291,0.622195981,3.02431431,BrCl,mp-864928
1.118375864,-1.40397445,-2.277715593,-0.795139518,-0.914820315,-0.523685114,-1.023160765,0.171136628,-0.841372785,-0.387466489,0.132797478,-1.627704417,1.147954716,0.166170916,-0.442198111,3.664795223,1.62370907,2.041086153,SiO2,mp-559313
